safe_text,label,agreement
user averagepeople complain live longer releasing tension increases immunity boosts healthuser,0.0,1.0
research hard ignore vaccines trigger autoimmunity laundry list diseases,-1.0,1.0
camp cutest mmr camp california,0.0,1.0
user user im referring specifically mmr vaccine yes get vaccinated living areas high risk,0.0,0.6666666666666666
user sad measles cases course could thousands statins aes avoided genetic test,0.0,0.6666666666666666
dreamt measles epidemic user passed,0.0,1.0
user vaccines amp autism video misinformation top bottom dorit reiss,1.0,1.0
breaking entire new england patriots team contracted measles disney world,0.0,1.0
immunizations africaaaaaaa needles department public health,1.0,1.0
please protect pet lyme disease read tick control vaccination dog,1.0,1.0
flashback un halts syrian vaccination program dozens children die,0.0,1.0
opinion editorial vaccination remains best defense vs measles virus columbusin,1.0,0.6666666666666666
trend vaccinating kids needs stop like seriously stupid say,1.0,1.0
user damn son got measles,0.0,1.0
user metro health urges protect measles ksatnews shame parents,0.0,0.6666666666666666
writer decided entire panthers team get measles ever happened pee wee hockey,0.0,1.0
user mmr,0.0,1.0
mickey minnie measles nine disneyland tourists recent visitors disneyland left fabled theme,0.0,0.6666666666666666
school forms regarding vaccination lame fill wants help dev vaccinationrecordscom,1.0,0.6666666666666666
girl next probably thinks im planning kill someone considering im googling death vaccinations,0.0,0.6666666666666666
id like hope latest measles outbreak change minds antivaxxers chances slim,1.0,1.0
user either measles vaccine id german measles mom couldnt remember antibody test amp show,1.0,0.6666666666666666
vaccine safety side effects kids found,-1.0,0.3333333333333333
driving 8th month old get stabbed cant find better way vaccinations stabbing happy babies leg 4ft needles,1.0,0.6666666666666666
skipping snoogooin jonathan root part 2 weasels gotten measles last,0.0,1.0
measles outbreak expands san bernardino county,0.0,1.0
user tho dont measles yet,0.0,1.0
dont vaccinate kids unfit parenting,1.0,1.0
rabid cats capture leads vaccination reminder baltimore county department health officials said theyve,1.0,0.6666666666666666
user user user vaccine injury compensation program thank lord,0.0,0.6666666666666666
user user scary hoping vaccinates kids amp safe,1.0,1.0
vaccine horrors medical mutilation children exposed graphic photos safe vaccines gone horribly wrong,-1.0,1.0
measles outbreak reported 2 nc counties public health officials nc department health human,0.0,1.0
sorry folks missing mmr tonight got blues,0.0,1.0
tryna catch measles disneyland wont go work,0.0,1.0
user theres way safer personally dont understand fear vaccines especially comparison hmm,1.0,1.0
silvito el libre combo vaccine causes autism son elijah taken state wife diagnosed,-1.0,1.0
thats matter opinion honestly theres one way keep baby healthy grows user,1.0,1.0
running late make kids look good pics bad 2 audits office today lab vaccine,0.0,1.0
user user also complex problem less evidence gmo food safe vaccines ok,0.0,1.0
never scratches self omg hope dont measles,0.0,1.0
user well said also need vaccine pencil pushers create testing testing interrupt children learning,0.0,0.6666666666666666
huh user measles outbreak threatens polarize weaken social consensus favor vaccination,1.0,0.6666666666666666
indexing chicago death records 1905 measles cholera diphtheria pneumonia especially kids vaccineswork antibiotics,1.0,0.6666666666666666
user user realize vaccines worked eradicate disease 50 yearsif explain smallpox,1.0,1.0
wanted opportunity bad bitch immunity keep safe snakes,0.0,0.6666666666666666
spot measles workplace first think coldyou watery eyes runny nose,0.0,1.0
user shes fine ear infection antibiotics tick bite blood drawn vaccinations poor baby,1.0,0.6666666666666666
suppose theyll blame patriots user 1000 people arizona may exposed measles,0.0,1.0
user rash measles cases traced disneyland nvm im going today,0.0,1.0
immunize kids thank polios return near eradication prompts global health warning,1.0,1.0
user nine visitors user infected measles happiest place,0.0,1.0
mt vaccination user measles highly contagious almost always preventable,1.0,0.6666666666666666
user measles outbreaks canada outsize us omfg,0.0,1.0
suppose find measles vaccine,1.0,0.6666666666666666
vaccinate children right born radkecd,1.0,1.0
former science chief mmr fears coming true via user,0.0,1.0
kanawha charleston health board meeting board members concerned state hasnt gotten word new school vaccine rules,0.0,0.6666666666666666
user daughters someday womenmaybe wives amp sexually active chose 4 kid vaccine eventual someday,1.0,0.6666666666666666
noshotsnoschool rt user science clear earth round sky blueand vaccineswork lets protect kids,1.0,1.0
user keeping safe outbreak measles area,1.0,0.6666666666666666
feel like last year freshman year constantly sort flu disease sickness acquired immunity win,1.0,0.6666666666666666
childrens museum houston offer free vaccinations,1.0,1.0
baby vaccination time,1.0,0.6666666666666666
user jenny mccarthys slippery new vaccine stance child mind institute user goodread,1.0,0.6666666666666666
user typhoid mary didnt know better debunked real science jenny mccarthy known measles mccarthy vaccinate,1.0,1.0
health officials encouraging public get flu vaccine early flu season horizon year,1.0,1.0
jennifair alls well ends well mmr,0.0,1.0
vaccine critics turn defensive measles,1.0,0.6666666666666666
profectus biosciences gets another 95 million ebola vaccine work baltimore pharmaceutical firm profectus,0.0,0.6666666666666666
user kids vaccinated whats problem,1.0,1.0
health officials recommend certain people stay away disneyland measles outbreak continues,0.0,1.0
milwaukee mayor urges community step get vaccinated free clinics doctors public health officials,1.0,0.6666666666666666
tap change today mmr brown ale back tapped goodtimes amber lager last night stop delightful treat,0.0,1.0
user unpacking listening mmr seems like yesterdayoh wait,0.0,1.0
mom told school nurse said dont get immunization records wont let go school ohh lost records,0.0,1.0
disney parkslinked measles outbreak grows 70 cases via user,0.0,1.0
aids n malaria vaccine children hiv,0.0,0.6666666666666666
health officials warn measles exposure seatac airport,0.0,1.0
user hopefully caught tool workforce block mmr,0.0,1.0
battle vaccinations 143 students removed washington state school removes 143 students vaccine law,0.0,0.6666666666666666
user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
measles huge rallyyou know leads arent safe like coors 4th inning,0.0,1.0
vaccine like baby,0.0,0.6666666666666666
peninsula bart rider measles may exposed others another set bart riders may exposed,0.0,1.0
vaccines registration allday process ridiculous firstgrade school,1.0,0.6666666666666666
need go disneyland pass expires week grandma doesnt want us go bc measles outbreak,0.0,1.0
user user user thank liberals 4 immunizing kids fear unknown vs immunization immunize ur kids,1.0,1.0
user health measles outbreak nationwide continues grow according cdc user reports,0.0,1.0
user according hurt kids getting vaccinated,1.0,1.0
think parents wanting vaccinate kids amp kids countries dying diseases irony,1.0,1.0
autismtoday link vaccinations autism educateyourself,1.0,1.0
vaccineswork gt 17 reasons one ever vaccinate kids user via user,-1.0,1.0
love measles least intimidating name still fuck shit,0.0,0.6666666666666666
thank god got mmr law back 16th st mission bart station san francisco ca,1.0,1.0
user son prepost mmr unreasonable assume vaccines safe cdcwhisleblower,-1.0,1.0
user unfortunatly autoimmune disorders r increasing known allergies 2 vaccine ingredients recently correctd user,0.0,1.0
us measles cases hit 20 year high,0.0,1.0
daily talker flu vaccines mandatory every child going preschool day care new york city,0.0,0.6666666666666666
pp amp vaccine industry sacrifice lives children altar medical profits amp eugenics user,-1.0,1.0
san diego unified urges parents vaccinate kids californias controversial vaccine requirement law doesnt go,0.0,0.6666666666666666
chicagoarea measles cases put spotlight day care centers,0.0,1.0
user user wanna go disney land hope u get measles u need 2 leave whore,0.0,1.0
give poor kids vaccinations proof cause autism save lives,1.0,1.0
measles outbreak terrifies,0.0,0.6666666666666666
well since antivaccination condoned guess next step acknowledge fluoride water toxic people,1.0,0.6666666666666666
like good neighbor user refuse vaccinate children badspokesman,-1.0,0.3333333333333333
might new baby boy entering world today im happy confirmed whooping cough vaccine cantwait babywatch,1.0,1.0
apple wanted change world user would allow new cool apple stuff vaccinated childhood disease,1.0,0.6666666666666666
measles outbreak indy super bowl weekend check pic,0.0,1.0
love vaccines kinda hate vaccine days babies sleep afterward mine doesnot wow need drink cant,1.0,1.0
doctor told today body unresponsive vaccine given child well shit,0.0,0.6666666666666666
next team consist 5 7k mmr otaku worship aisaka taiga,0.0,1.0
eh que yordani sea minimo el principe azul pero por mas feo ese mmr guta lol lol,0.0,1.0
breastfeeding protect baby measles us,0.0,1.0
im murdering ranked games figures season oh well free mmr boost,0.0,1.0
cdc admits 98 million americans received polio vaccine 8 year span ir contaminated cancer virus,-1.0,1.0
two cases measles reported metrowest region massachusetts department public health,0.0,1.0
ohio state country doesnt mandate vaccines child care get kids family vaccinated,1.0,1.0
amnews infant male circumcision rates dropping us equivalent childhood vaccination,0.0,0.6666666666666666
measles,0.0,0.6666666666666666
user measles cases us reached 20year high 288 cases reported 2014 yikes please vaccinate,1.0,0.6666666666666666
user ill listen measles,0.0,1.0
vitamin supplementation developing world lowers mortality measles diane griffin measles2015 user,0.0,0.6666666666666666
many health problems people today due vaccines medicine quick fix health shortsightedstupidity,-1.0,1.0
wind spread measles,0.0,1.0
mmr time virginia mason university village medical center seattle wa w user,1.0,1.0
public health officials know recently vaccinated individuals spread disease,-1.0,0.6666666666666666
50 amp chicken pox kid go get vaccineyou dont want get shingles,1.0,0.6666666666666666
let bing beginuberfacts people complain live longer releasing tension increases immunity boosts health,0.0,1.0
user user whats matter alittle cholera measles keep things exciting obvious snarkastic tone infused,0.0,0.6666666666666666
mo brooks ben carson share false narrative measles outbreak via user,0.0,0.6666666666666666
rt user join global vaccination effort children get shot life globalmotherhood jnj,1.0,1.0
flu clinic still going plenty vaccine hit staging area waben park get shot high school,1.0,1.0
user one five millennials believes vaccines cause autism cuz theyre stupid,1.0,0.6666666666666666
could never heroin addict shoot twice day im still scared get vaccines,0.0,0.6666666666666666
love like measles worse comes late mary roberts rhinehart quote,0.0,1.0
user think duo fine unless theres hard stat saying duos win overwhelmingly higher could fixed w mmr,0.0,0.6666666666666666
user screw ebola another fear tactic scare people vaccinations ill pass aint truth,-1.0,0.6666666666666666
chickenpox vaccine wasnt introduced 1995 among first cluster kids able get vaccine neat,1.0,0.6666666666666666
sunday charlotte petras oneniteonemiconecity mmr bboyent aftonshows indie user,0.0,1.0
vaccinate fucking kids,1.0,1.0
want go disneyland everyone said coz measles,0.0,1.0
autismvaccine link study finds new study finds link autism mmr vaccination even highrisk,-1.0,0.3333333333333333
schumer wants measles vaccine accessible sen charles schumer urging centers disease control,1.0,0.6666666666666666
understanding thimerosal mercury vaccine safety,0.0,0.6666666666666666
user user listened book tape trip beautifully written red dots indicate certain cases measles,0.0,1.0
huck bout kill lil sue lol scandal immunity,0.0,1.0
average people complain live longer releasing tension increases immunity boosts health fuck user,0.0,1.0
user absolutely takes vaccine parents today ignorant forty years ago put others risk,1.0,1.0
real issue vaccine truthers like jennymccarthy focusing mmr measles autisim,1.0,0.6666666666666666
listening baby lees sing along vaccines backseat user,0.0,1.0
user selling maddeb mobile coinsmmr member legit seller 99mil30 75mil20 50mil15 1 per mil,0.0,1.0
denialism sbm doctors agree alter kids vaccine schedules via user,1.0,0.6666666666666666
every doctor youve ever taken kids says get child vaccinated kid gets measles feel bad,1.0,0.6666666666666666
sad week ethics media user cnn publishes story denying vaccineautism link cdcwhistleblower,-1.0,0.6666666666666666
poor baby reaction vaccines today,0.0,1.0
believe children ought vaccinated johnboehner measles,1.0,1.0
user meet person safety studying comparing vaccinated amp unvaccinated,0.0,0.6666666666666666
user thinking big enough cdc made aids ebola sars n give small pox 2 na put bp vaccinations,0.0,0.6666666666666666
brought unvaccinated kid disney todayi think gave castle measles tamrareasbeck,-1.0,0.6666666666666666
perry right requiring hpv vaccine schools follow suit view user,1.0,1.0
measles outbreak man suspected died disease swansea,0.0,1.0
s07729 new relates establishing protocol specific criteria regarding religious exemptions immuniz,0.0,1.0
frequent complainers average tend live longer boosts health immunity releasing stress tension yay,0.0,1.0
alexia amp bria never bacon sandwichwhat life thought necessity youre child immunizations bacon sandwiches,1.0,0.6666666666666666
wind blowin damn hard tent thanks mmr,0.0,1.0
4 year vaccinations school health forms check kaiser mom momlife kaiser,1.0,1.0
user vaccine fraud us mainstream media censors whistleblowers explosive story bs,0.0,0.6666666666666666
yes vaccinate kids grow user,1.0,1.0
still entirely sure feel getting kids vaccinated,0.0,0.6666666666666666
wishing true ironic would jenny mcarthys kids neurological problem immunizations toosoon,1.0,0.6666666666666666
user guess fact dpt vaccine autism listed side effect people confused,-1.0,0.6666666666666666
love getting stuck mmr saidnooneever,0.0,1.0
saying mainstream media cabal evil misinformation type paranoia behind vaccines cause autism journalism,1.0,0.6666666666666666
user user user true ignorance answer 4 spewing lies vaccines stopped poliothe 1 deathnbabies13,1.0,1.0
aids county gets funding hivaids treatment childrens vaccines victoria county public health,0.0,0.6666666666666666
skl based health centers help meet immunizations sport medicals save money less hospitalizations,0.0,0.6666666666666666
ill def filling personalreligious exemption section immunization form avoid getting shot wouldnt,-1.0,0.6666666666666666
fantino canada support equals 7million children annually receive polio vaccine endpolio user user user,1.0,1.0
live one night see small yellow chickens get vaccinated sabins mmr step1 medicine onlythebestfacts,0.0,1.0
user might personal butplease tell immunize kids info vital whether continue idolize u,1.0,1.0
new biograph mmr technology allows full bodybrain structure metabolism info,0.0,1.0
user cdc works state amp local health departments investigate measles cases outbreaks,0.0,1.0
new flu vaccine may provide protection kids,1.0,1.0
user party measles epidemics food service workers dont want wash hands electing,1.0,0.6666666666666666
allayed sisinlaws concerns mmr jab thanks andrew wakefield dangerous sack shit,-1.0,0.3333333333333333
uc mandate vaccines incoming students 2017 university california citing widespread measles,0.0,0.6666666666666666
illinois measles count climbs 13 cases two children suburban cook county come measles,0.0,1.0
aids n ripley co health dept announces hiv testing clinic flu vaccine information,1.0,0.6666666666666666
trying fix mmr tough mean keep getting mixed bad teams carrying sona tbh,0.0,1.0
user measles vax cant prevent outbreak cdcwhistleblower vaxtruth user user,-1.0,0.6666666666666666
win user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
health officials girl bitten rabid bat spokane county young girl receiving rabies vaccines,0.0,0.6666666666666666
congressman measles outbreak may caused illegal aliens,0.0,1.0
convinced jenny mccarthy vaccines cause autism naughtylistbecause user,0.0,0.6666666666666666
average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
august national immunization month know immunizations child needs via,1.0,1.0
thoughts world autism awareness day father scientist via user vaccines,0.0,1.0
congestion sinus headache sore throat body aches yep kiddos temporarily defeated immunity system cold teacherproblems,0.0,1.0
user mmr aint worth shit heard dont pay good amp per diem,0.0,1.0
long day turned longer animal hospital poor pug vaccinations today swollen im crying like baby,1.0,1.0
settles mt user poll 83 americans believe vaccines safe getty,1.0,0.6666666666666666
vaccine exemption bill temporarily stalls california senate education committee sacramento facing barrage,0.0,1.0
user love mmr,0.0,1.0
gop social security ponzi scheme medicare socialism obamacare atrocity vaccinations measles back backward,0.0,0.6666666666666666
wonderfulhumans r vaccine brain damaged get double whammy parents dont know creating selfexpression pathways critical,-1.0,0.3333333333333333
lets honest diseases wipe weakso lets let happen quit making vaccines mother nature trying help us,-1.0,0.6666666666666666
user measles woooo,0.0,1.0
sick hope german measles,0.0,1.0
supposed vaccine gave disease,0.0,0.6666666666666666
mayo clinic researchers discover measles spreads quickly via user,0.0,1.0
going kids get measles antivaccination huh pump kids medicine trust doctors way,1.0,0.6666666666666666
jab pay laws could send antivax parents underground search vaccinefree childcare,-1.0,0.3333333333333333
measles mumps,0.0,1.0
user course person exposed bart riders measles linkedin employee virality,0.0,1.0
user user oof poor kid sadly lack dtap vaccine means son could also helped spread pertussis,1.0,0.6666666666666666
user user 95 kindergartners 2009 vaccinated,0.0,0.6666666666666666
obviousits law give kids immunizations,1.0,1.0
believing vaccination bad causes autism thing saying evolution climate change dont exist,1.0,0.6666666666666666
getting wooping cough vaccination drugs help kill dying user,1.0,0.6666666666666666
user average people complain live longer releasing tension increases immunity boosts health,0.0,1.0
measles outbreak traced disneyland declared california health officials declared end,0.0,1.0
user good joke seriously avi sunlight around measles thanks judging,0.0,1.0
health department holding backtoschool vaccination clinics bdcnews,0.0,0.6666666666666666
user user enough deal parents vaccinating kids ive got race cars would go nuts,1.0,0.6666666666666666
wholeheartedly agree gt user says need redouble efforts child survival vaccineswork getvax user,1.0,1.0
user quarantine time cant bring pbj sandwich 2 school means bring case measles backwardthinking,1.0,1.0
user couldnt agree lot talk chicago regarding jay cutler amp kristin cavallaris kids vaccinated,0.0,0.6666666666666666
measles medicalasong,0.0,1.0
anti gmo isnt nearly dangerous anti vaccine id still rather less hysteria surrounding food safety,1.0,0.6666666666666666
user circle circle square square theres measles everywhere kidlegislation,0.0,1.0
get home disneyland amp mom makes strip garage bcuz doesnt want measles house,0.0,1.0
user anyone vaccinate children considered child abuse,1.0,1.0
watched new vaccines video cant believe theyre dead,0.0,1.0
user vaccines 2 months later developed autism kinda makes wonder,-1.0,1.0
user vaccinations dont cause autism,1.0,0.6666666666666666
new york city investigates measles outbreak via user,0.0,1.0
user user user user user cdc vaccine insert wrong,1.0,0.6666666666666666
user right bet grand baby got vaccinations,1.0,1.0
measles rates triple 2013 due unvaccinated communities via user dumdasses,1.0,1.0
user boothwork bombseason mmr,0.0,1.0
high octane fun lucasoilpro mmr pit row,0.0,1.0
user user ask daughters friend rpi spent weeks hospital 18 measles never vacinated,0.0,1.0
user read kids eat boogers stronger immunity neversick newtrend,0.0,0.6666666666666666
cant believe someone honestly asked immunizations cause autism facepalm,1.0,1.0
user jeopardizes md support amp health kids sick adults supporting antivax myths vaccineswork,1.0,0.6666666666666666
user user yearly immunity good enough,0.0,1.0
man contracted measles traveled clallam king counties contagious,0.0,1.0
w w e crewlove jennifair mmr smoknfaces somage mogulmedia nyc chicago taj,0.0,1.0
vaccinateyourkids let preventable disease child contracts responsible death another vulnerable individual,1.0,1.0
one contract flu vaccine already shot dead butigotaflushot ainobodygottimeforthis,-1.0,0.6666666666666666
neck sick got measles fa niggas trapping regals,0.0,1.0
mark kendall demo needlefree vaccine patch thats safer way cheaper,1.0,0.6666666666666666
user popular one cite profits made vaccinations correlations autism based cdc vaccination schedule,-1.0,0.6666666666666666
concerning user 5 babies attend daycare chicago diagnosed measles,0.0,1.0
antivaxxers exist sorrynotsorry measles,1.0,1.0
buncombe parents seven times likely say kids vaccines religious reasons via,-1.0,0.3333333333333333
user prob w nonreviewed studies one listens finally debunked see parabens vaccine autism,1.0,0.6666666666666666
jebush mitt hard time dropping hes going disneyland micky measles festival im bushfamily snicker,0.0,1.0
white christian ppl arent safe anymore ebola obama illegals guncontrol freecommunitycollege measles disney god cbs,0.0,0.6666666666666666
2015 trends assholes current meninism upcoming hetrophobia cismisandry antigentileism allosexual erasure measles,0.0,0.6666666666666666
please get flushot amp get kids vaccinated keep healthy show empathy 4 immune compromised,1.0,1.0
user study published alleged link vaccines autism removed pending investigation,0.0,0.6666666666666666
user us drive tank storm beach way help vaccinate children strongandbrave,1.0,1.0
good know person sharing healing power crystals also thinks vaccines cause measles science,1.0,1.0
free country choose vaccinate child business anyone elses,0.0,0.6666666666666666
reminder vaccinate fucking children thank,1.0,1.0
gonna user dont really want measles suffering day chucky,0.0,1.0
2015 weve put men moon rovers mars yet theres still folks wont vaccinate children,1.0,0.6666666666666666
user user vaccinate fucking children loud enough,1.0,1.0
user talking getting different vaccines protect diseases amp illnesses watch thedoctors getvaccinated,1.0,0.6666666666666666
smialek lets whatever want love school full immunities authority,0.0,1.0
user user question vaccines work kids immune measles threat seems contradiction,0.0,0.6666666666666666
bart measles alert riders may exposed bart officials warned riders wednesday may,0.0,1.0
groups want stricter vaccination rules group health organizations wants make harder parents,0.0,0.6666666666666666
people dont vaccinate kids bc religion piss bathing religion amp happened black plague,1.0,1.0
dont vaccinate dog mean wont get doggie autism seemslegit dogtism vaccinateyourdogs andyourkids,1.0,1.0
camden county put measles alert via,0.0,1.0
date vaccines take cdcs vaccine quiz find vaccines right,1.0,0.6666666666666666
stop cancer w3 shots like us facebook napnap immunizationsigprotect childs futureuser user user user,1.0,1.0
still talk rt user new study reveals vaccines linked longterm effects kids,1.0,1.0
try discredit vaccines autism new scientific review,-1.0,0.3333333333333333
historical footage amp archival pictures shows disfiguring efx measles idea polio chickenpox etc vaccinations,0.0,0.6666666666666666
price antivaxxers user health officials scurry contain measles outbreak began disneyland,1.0,1.0
user 100 kids autism vaccinated upper cervical spine subluxation theres real info,-1.0,1.0
user bcg tb vaccine isnt given us dont want kids school exposed disease take risk,1.0,1.0
user unacceptably low number teens receives hpv vaccine kids vaccinated ijs,1.0,1.0
weeks crutchesandspice blog measles outbreak vaccinations antivaxxers writer,0.0,0.6666666666666666
user user user jajaja ya mmr,0.0,1.0
state confirms first case measles year massachusetts health officials confirm states first case,0.0,1.0
wakeupamerica forced vaccinations way go children carriers recover parents must take responsibility,1.0,1.0
sister said go winco bc ill get measles lol,0.0,0.6666666666666666
total body health starts mouth connection brain function immunityoral care reflects happening elsewhere,0.0,1.0
dont vaccinate children believe completely unintelligent uninformed,1.0,1.0
user user crosses blood brain barrier cause encephalitis read ingredients side effects vaccines,0.0,0.6666666666666666
hearthiswell bigpharma cdcwhistleblower innocent babies vaccineinjured knowingly u nevergiveup truth justice,-1.0,1.0
elb next face measles healthy bouncing baby boy could next face measles young vac,1.0,0.6666666666666666
gradnite better cancelled measles outbreak,0.0,1.0
apparently saw signs airports us france amp australia warning current measles outbreaks small rash fever,0.0,1.0
vast majority antivaccine people vaccinated children wonder many fewer hadnt measles polo etc victims,1.0,1.0
hb1902 engross motor vehicles providing civil immunity removing child motor vehicle using forcible en,0.0,1.0
user user user user keyboard sweet non ultimate version raised mmr like 300,0.0,1.0
user vaccinated kid went day sunday fine anytime saw even one measel punched face,1.0,0.6666666666666666
im vaccinated woman finally ready wipeout cut knees without scared life,1.0,1.0
think vaccinations cause autism youre dumbest motherfucker know,1.0,1.0
user discussed importance women getting pertussis vaccine pregnant protect baby whooping cough,1.0,1.0
user user want go disneyland man measeland im get measles thats takes,0.0,1.0
fun games measles wait polio smallpox rears ugly head vaccinateyourkids socialobligation,1.0,1.0
user travelers need know measles,0.0,0.6666666666666666
didnt vaccinate child vaccinations medicine children,-1.0,1.0
tj miller vic hope doesnt measles tjmiller,0.0,1.0
vt senate okd lyme disease bill like hoyse provides docs immunity prescribing lt treatment user vtpoli,0.0,1.0
uc system require measles shots university california students vaccinated measles,0.0,0.6666666666666666
user user youll risk say polio know getting enough worry vaccinate 10m,1.0,0.6666666666666666
user habrá un soft reset tendrás que jugar partidas de posicionamiento de acuerdo tu mmr sabría decirte qué te sucederá,0.0,1.0
вкололи тут мне mmrпрививку measlesmumpsrubella vaccine в будущее смотрю с оптимизмом,0.0,1.0
malaria vaccine letdown infants,0.0,0.6666666666666666
fucking tweet user think vaccines give child autism probably autism,1.0,1.0
health department getting immunizations school mfs look like verge death readytogo,1.0,0.6666666666666666
day work many kids crying vaccines gave today laundry walmart,1.0,0.6666666666666666
user user also cdc doesnt sell drugs big pharma cdc tests diseases fda tests vaccines,0.0,1.0
first trip vet success one healthy baby three vaccines one thing,0.0,1.0
user user user user douser call someone wont vaccinate kids actress said,1.0,0.6666666666666666
user completely agree said people wont vaccinate kids need flogged,1.0,1.0
26 measles cases reported ties disney theme parks,0.0,1.0
cdc recommending flu vaccination combat seasonal illness detroit cbs detroit centers disease,0.0,0.6666666666666666
flu hitting us hard newyork vaccination less effective would want still taken health flushot influenza,1.0,1.0
latest health officials measles concerns nova user user,0.0,1.0
dollars mugs mmr dj dc madhatterdc thusday blurredlines fail photoshop djflyer promote,0.0,1.0
user think kyanazia got measles keeping distance 1st blockreal talk keeping distance 3rd block 4th 5th,0.0,0.6666666666666666
user user measles pandemic user user user user,0.0,0.6666666666666666
a08633 new amd 2164 pub health l relates mandatory influenza vaccine persons attending daycare,1.0,0.6666666666666666
measles cases near 60 california health officials urge vaccination,1.0,0.6666666666666666
californias new vaccine exemption standards impact parental attitudes california passed hotly,0.0,0.6666666666666666
facts science get way made point view vaccine critics turn defensive measles,0.0,0.6666666666666666
user son endured 3 yrs chemo tries wipe cancer cells chemo also wipes immunitiesmeasles toono,0.0,1.0
girl repeatedly rose hand discuss controversial matter involving autism vaccines,-1.0,0.6666666666666666
almost empty park measles user resort anaheim ca,0.0,1.0
ebola gone measles vaccines,0.0,0.6666666666666666
user didnt vaccinate child much truth,-1.0,1.0
user user internet thats americans choosing kids immunized,-1.0,0.6666666666666666
love movement crockpot cureall superfood herbaltonic chinesemedicine health immunity longlife food,0.0,0.6666666666666666
thunder kiss 65 mmr fuckyeah,0.0,1.0
ebola ebola quarantine breaker says measles everyones responsibility twitchy,0.0,1.0
user average people complain live longer releasing tension increases immunity amp boosts healthyoure set user,0.0,1.0
user herd immunity protecting dont vaccinate dr google lt real md risk low millions saved,-1.0,0.3333333333333333
3states measles virus omg,0.0,0.6666666666666666
josh sharfstein vaccine policy made states federal government serves safety net public health measles2015 user,1.0,0.6666666666666666
think vaccinations mean probably right im going get measles parents gen xers,0.0,0.6666666666666666
law makers need curb appetite unprofessional conduct peace officers force parents vaccinate children yes said,0.0,0.6666666666666666
user rt user vaccinepreventable diseases cause 15m infant deaths,1.0,0.6666666666666666
alright leave work user recording disney measlesoutbreak story watch measles,0.0,1.0
another study finds connection vaccines autism mmr vaccine protects highly contagious,1.0,1.0
round 2 immunizations great way start day vivo health work well,1.0,1.0
measles cases largely false believers tx user,0.0,0.6666666666666666
right new vaccines came cases kids autism rose vaccinations rose actual correlation ppl r dum lol,1.0,0.6666666666666666
user new ringtone pass vaccinate kids mitch benn,1.0,1.0
kind idiot thinks infecting children measles parties,1.0,0.6666666666666666
health officials see slight uptick vaccinations new numbers arizona department health services show,0.0,1.0
user en lo q aprende español le voy preparando el ambiente mmr,0.0,1.0
great user breaking sharp grossmont hospitals er closed due suspected case measles user,0.0,1.0
701 whaley right 803music mmr bboyent daddy single release party,0.0,1.0
linkedin employee infected measles rides bart last wed thurs fri exposing tens thousands riders ktvu,0.0,1.0
found immunity chickenpox wasnt character heroes childhoodmutant,0.0,1.0
user ill make sure post get mmr,0.0,0.6666666666666666
user time make illegal avoid vaccination child endangerment public health hazard,1.0,1.0
shes faded mmr user pulse gentlemens club,0.0,1.0
dumb bitch basically tried say hand washing defend diseases vaccinations prevent hate ppl,1.0,1.0
user poll vaccinate children personally,1.0,0.6666666666666666
another study finds link mmr vaccine autism,1.0,1.0
user california measles cases top 100 ksatnews,0.0,0.6666666666666666
user people complain live longer releasing tension increases immunity improves overall health newhobby,0.0,0.6666666666666666
user user yes got cleaned vaccine safe side thanks,1.0,1.0
committee passes sends full house bill trim washington states vaccine exemptions house committee,0.0,1.0
cdc says flu vaccine less effective expected,0.0,0.6666666666666666
user user travolta scientologistwas drs jett passed sharing autism amp injured vaccine,0.0,0.6666666666666666
study 13 million kids reveals vaccines arent associated autism science fun,1.0,1.0
user user got vaccine kid may may still effective probably look,1.0,0.6666666666666666
bravo pa legislators sponsoring bill remove philosophical recognized exemption vaccinating kids,1.0,0.6666666666666666
ebola shit preplanned stay woke gone say got vaccine soon n folk gone flock 2it outta fear fuck,-1.0,1.0
please vaccinate children vaccine lunacy vaccinessavelives,1.0,1.0
user im convinced dont need vaccines stay healthybecause experience amp researchgoodluck taking poison,-1.0,1.0
blame amish measles,0.0,0.6666666666666666
bieber fever infectious measles whew im glad ive vaccinated,1.0,1.0
think vaccines cause autism please reproduce,1.0,0.6666666666666666
hey sciencedeniers ya happy yer antivaccine stance allowed measles back population,1.0,0.6666666666666666
user kingcohealth reports new case measles adult international traveler king co,0.0,1.0
senior technical officer vaccine pharmaceutical technologies seattle washington internship,0.0,1.0
im pretty much like yea whatever vaccinate kids,1.0,1.0
remember got vaccines 1day school dont wait 2 registertovote voto2014,1.0,0.6666666666666666
user user bunch nyc parents hoping like hell parents vaccinate kids heart herd immunity,1.0,1.0
lets help vaccinate children need ran 2060 user help user everymilematters,1.0,0.6666666666666666
ºoº maybe immunization maybe autism ºoº,0.0,0.6666666666666666
five disneyland employees contracted measles health officials,0.0,0.6666666666666666
packed house shotsforshots thanks kent ohio supporting immunizations children need worldwide,1.0,1.0
hb1726 update volunteer professional services immunity act extending immunity elementary school activities,0.0,0.6666666666666666
im mmr 3 ithaca,0.0,1.0
mapmyrun stinks pretty sure 9 miles around lake amp college park morning mmr says almost 12 miles iwish,0.0,1.0
